id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
65560,Painkiller Redemption,2011.0,43.0,5.0,0.9049079754601228,4.41,7.64,13.24,8.83,Horror|Violent|First-Person|Action|Gore|Shooter|FPS
19000,Silent Hill Homecoming,2008.0,64.0,5.0,0.9239130434782608,9.3,11.0,18.52,9.22,Horror|Story Rich|Multiplayer|Action|Adventure|Atmospheric|Gore|Psychological Horror|Controller|Third-Person Shooter|RPG|Survival Horror|Survival|Singleplayer|Violent|Dark|Lovecraftian|Anime|Third Person|Great Soundtrack
226560,Escape Dead Island,2014.0,52.0,5.0,1.6290630975143403,6.25,8.88,17.82,11.57,Horror|Zombies|Multiplayer|Action|Adventure|Stealth|Atmospheric|Free to Play|Gore|Co-op|Third-Person Shooter|Survival Horror|Survival|Cartoony|Singleplayer|Online Co-Op|Anime|Third Person|Hack and Slash|Open World|Metroidvania
1225590,Sea of Solitude,2020.0,64.0,8.0,5.280442804428044,3.14,3.93,5.64,2.5,Horror|Platformer|3D Platformer|Dark|Story Rich|Physics|Atmospheric|Adventure|Female Protagonist|Stylized|Singleplayer|Emotional|Beautiful
39560,Painkiller: Resurrection,2009.0,38.0,4.0,0.3641304347826087,4.96,9.46,18.05,13.09,Horror|Action|Shooter|Singleplayer|FPS
206760,Painkiller: Recurring Evil,2012.0,38.0,5.0,0.8109452736318408,3.55,4.2,4.96,1.41,Horror|Supernatural|First-Person|3D|Action|Gore|Shooter|Singleplayer|FPS
3270,Painkiller Overdose,2007.0,65.0,6.0,2.681992337164751,6.0,9.88,14.9,8.9,Horror|Demons|First-Person|Multiplayer|Action|Gore|Co-op|Shooter|Singleplayer|FPS
11190,Sherlock Holmes versus Jack the Ripper,2009.0,73.0,6.0,3.7939698492462313,10.76,11.73,11.75,0.9900000000000002,Horror|RPG|Escape Room|Story Rich|Atmospheric|Historical|Mystery|Crime|Puzzle|Thriller|Investigation|Singleplayer|Adventure|Detective
347800,Ghost Song,2022.0,79.0,8.0,6.133928571428571,9.27,12.29,18.04,8.77,Robots|Horror|Action-Adventure|Side Scroller|Action|Adventure|Platformer|Atmospheric|Controller|Female Protagonist|2D Platformer|Post-apocalyptic|Indie|Singleplayer|Hand-drawn|Dark|2D|Difficult|Metroidvania|Sci-fi
22310,Rogue Warrior,2009.0,29.0,5.0,2.033096926713948,2.25,3.19,5.21,2.96,Horror|Dark Comedy|First-Person|Funny|Memes|Anime|Short|Action|Psychological Horror|Shooter|Female Protagonist|Comedy|Singleplayer|FPS|Stealth|Cold War
523650,Lust for Darkness,2018.0,50.0,5.0,2.124544792425346,2.52,3.25,3.68,1.16,Horror|First-Person|Action|Adventure|Atmospheric|Exploration|Walking Simulator|Gore|Psychological Horror|Dark Fantasy|Nudity|Mature|Sexual Content|Indie|Singleplayer|Violent|Dark|Lovecraftian|NSFW|Illuminati
687260,Tokyo Dark,2017.0,70.0,8.0,6.040229885057471,5.11,7.21,12.62,7.509999999999999,Horror|Story Rich|Visual Novel|Adventure|Atmospheric|Gore|Psychological Horror|Female Protagonist|Detective|Multiple Endings|Nudity|Mystery|Sexual Content|Indie|Singleplayer|Psychological|Violent|Choices Matter|Anime|Great Soundtrack
29900,Dark Sector,2009.0,66.0,8.0,4.029197080291971,8.35,9.88,11.7,3.35,Horror|Third Person|Action|Gore|Shooter|Third-Person Shooter|Singleplayer|Sci-fi
747350,Hellblade: Senua's Sacrifice VR Edition,2018.0,87.0,8.0,6.549707602339181,7.63,8.02,8.74,1.1100000000000003,Horror|Violent|Story Rich|Atmospheric|Indie|Action|Psychological Horror|Adventure|Female Protagonist|Singleplayer|VR
3810,BloodRayne (Legacy),2006.0,65.0,6.0,3.5877862595419847,6.98,8.13,10.45,3.469999999999999,Horror|Mature|Supernatural|Dark|Cult Classic|Vampire|Third-Person Shooter|Third Person|Hack and Slash|Action|Gore|World War II|Shooter|Female Protagonist|Singleplayer
3820,BloodRayne 2 (Legacy),2006.0,67.0,6.0,2.544,8.87,9.52,9.6,0.7300000000000004,Horror|Nudity|Classic|Vampire|Third-Person Shooter|Third Person|Hack and Slash|Action|Gore|Female Protagonist|Singleplayer
15270,Cold Fear™,2008.0,66.0,8.0,5.321917808219178,6.51,7.19,7.7,1.1900000000000004,Horror|Classic|Atmospheric|Survival Horror|Zombies|Third Person|Action|Gore|Adventure|Third-Person Shooter|Singleplayer
559680,Vampire: The Masquerade - Redemption,2017.0,74.0,8.0,6.977011494252873,18.17,22.32,26.0,7.829999999999998,Horror|Dark Fantasy|Violent|Dark|Classic|Story Rich|Atmospheric|Choices Matter|Vampire|Multiplayer|Third Person|Action|Singleplayer|Cult Classic|Great Soundtrack|RPG
831050,Dolmen,2022.0,54.0,5.0,1.4864864864864864,10.0,15.13,20.48,10.48,Souls-like|Horror|Violent|Third Person|Indie|Action|Adventure|RPG|Sci-fi
49520,Borderlands 2,2012.0,89.0,9.0,19.54125820146661,30.21,54.37,129.69,99.48,First-Person|Multiplayer|Action|Futuristic|Adventure|Combat|Atmospheric|Memes|Action RPG|Looter Shooter|Co-op|Comedy|RPG|FPS|Funny|Stylized|Dark Humor|Shooter|Singleplayer|Online Co-Op|Loot|Open World|Sci-fi
311210,Call of Duty®: Black Ops III,2015.0,73.0,8.0,4.632028376248029,8.99,14.04,73.4,64.41000000000001,Robots|Hero Shooter|Story Rich|Quick-Time Events|First-Person|Multiplayer|Zombies|Action|Futuristic|Parkour|Atmospheric|Memes|Gore|Co-op|FPS|Shooter|Simulation|Singleplayer|Great Soundtrack|Open World|Illuminati|Sci-fi
1056960,Wolfenstein: Youngblood,2019.0,69.0,5.0,0.820403825717322,9.15,14.41,30.01,20.86,Story Rich|First-Person|Multiplayer|Action|Adventure|Atmospheric|Memes|Cyberpunk|Gore|Co-op|Female Protagonist|RPG|FPS|1980s|Survival|Shooter|Singleplayer|Alternate History|Violent|Online Co-Op|Great Soundtrack|Sci-fi
360430,Mafia III: Definitive Edition,2020.0,62.0,5.0,1.317901234567901,25.14,40.48,71.33,46.19,Story Rich|First-Person|Crime|Multiplayer|Action|Adventure|Stealth|Atmospheric|Memes|Gore|Third-Person Shooter|FPS|Nudity|Mature|Classic|Shooter|Singleplayer|Great Soundtrack|Violent|Third Person|Open World|Sandbox
614570,Dishonored®: Death of the Outsider™,2017.0,81.0,8.0,7.105799373040752,6.46,11.78,17.52,11.06,Magic|Story Rich|First-Person|Steampunk|Multiplayer|Action|Adventure|Stealth|Parkour|Atmospheric|Memes|Gore|Female Protagonist|FPS|Fantasy|Assassin|Singleplayer|Great Soundtrack|Violent|Dark|Choices Matter|Immersive Sim|Open World
611670,The Elder Scrolls V: Skyrim VR,2018.0,81.0,6.0,3.098458904109589,20.84,88.26,127.99,107.15,Magic|Story Rich|First-Person|Action|Dating Sim|Adventure|VR|Stealth|Atmospheric|Exploration|Memes|Character Customization|Walking Simulator|Psychological Horror|Female Protagonist|RPG|Dragons|Nudity|Sexual Content|Moddable|Survival|Fantasy|Singleplayer|Great Soundtrack|Anime|Open World|Illuminati
847370,Sunset Overdrive,2018.0,83.0,8.0,9.126108374384236,10.11,17.7,34.03,23.92,Fast-Paced|Multiplayer|Zombies|Action|Adventure|Parkour|Memes|Character Customization|Gore|Co-op|Female Protagonist|Third-Person Shooter|Comedy|Open World|Post-apocalyptic|Funny|Shooter|Singleplayer|Violent|Colorful|3D Platformer|Third Person|Great Soundtrack|Sandbox
637100,Sonic Forces,2017.0,56.0,5.0,1.5597701149425287,4.06,6.04,25.13,21.07,Fast-Paced|Story Rich|Visual Novel|Action-Adventure|Multiplayer|Action|Adventure|2.5D|Cold War|Platformer|Memes|Free to Play|Character Customization|Psychological Horror|Nudity|Classic|Hentai|Funny|Sexual Content|Survival Horror|Cartoony|Singleplayer|Colorful|3D Platformer|Anime|Family Friendly|2D|Great Soundtrack|Illuminati|War
304530,Agents of Mayhem,2017.0,68.0,5.0,1.4486486486486487,16.48,26.05,49.38,32.900000000000006,First-Person|Multiplayer|Superhero|Action|Adventure|Atmospheric|Memes|Cyberpunk|Psychological Horror|Co-op|Female Protagonist|Third-Person Shooter|Comedy|FPS|Nudity|Funny|Sexual Content|Shooter|Singleplayer|Violent|Anime|Third Person|Open World|Sandbox|Sci-fi
31300,Tunnel Rats,2009.0,30.0,4.0,0.5384615384615384,2.93,3.0,3.33,0.3999999999999999,Memes|Anime|Action|Dating Sim|FPS
292730,Call of Duty®: Infinite Warfare,2016.0,73.0,5.0,1.272883346887142,7.22,9.46,15.07,7.85,Robots|Hero Shooter|Story Rich|Quick-Time Events|First-Person|Multiplayer|Zombies|Action|Futuristic|Adventure|Atmospheric|Romance|Puzzle|Co-op|FPS|Post-apocalyptic|Shooter|Simulation|Singleplayer|Dog|Space|Great Soundtrack|Hidden Object|Open World|War|Sci-fi
7800,Stubbs the Zombie in Rebel Without a Pulse,2021.0,72.0,8.0,6.722466960352423,6.23,8.26,8.56,2.33,Action-Adventure|Zombies|Action|Outbreak Sim|Adventure|Gore|Local Co-Op|Villain Protagonist|Funny|3D|Arcade|Cartoony|Retro|Vehicular Combat|Singleplayer|Alternate History|Dark Comedy|Violent|Third Person|Lemmings
751630,After the Fall®,2021.0,76.0,6.0,3.422779922779923,3.03,6.17,125.0,121.97,First-Person|Action-Adventure|Dystopian |Multiplayer|Zombies|Action|Adventure|VR|Gore|Looter Shooter|Co-op|FPS|1980s|Post-apocalyptic|Crafting|Survival Horror|Shooter|Realistic|Violent
445980,Wizard of Legend,2018.0,79.0,8.0,10.15408415841584,7.39,16.37,23.48,16.09,Magic|Fast-Paced|Procedural Generation|Multiplayer|Action|Pixel Graphics|Adventure|Action Roguelike|Co-op|Local Co-Op|Local Multiplayer|RPG|Indie|Singleplayer|Dungeon Crawler|Hack and Slash|2D|Difficult|Great Soundtrack
39190,Dungeon Siege,2011.0,86.0,8.0,4.13587786259542,27.65,33.0,42.51,14.86,Multiplayer|Action|Old School|Adventure|Isometric|Action RPG|Character Customization|Real-Time with Pause|Co-op|Female Protagonist|RPG|Open World|Classic|Fantasy|Party-Based RPG|Singleplayer|Dungeon Crawler|Hack and Slash|Loot|Great Soundtrack
39200,Dungeon Siege II,2005.0,80.0,6.0,2.7855946398659968,27.09,39.77,53.77,26.680000000000003,Classic|Fantasy|Dungeon Crawler|Action RPG|Multiplayer|Hack and Slash|Loot|Real-Time with Pause|Action|Party-Based RPG|Singleplayer|Co-op|Adventure|Isometric|RPG
39160,Dungeon Siege III,2011.0,72.0,5.0,1.3719892952720785,14.71,17.76,27.57,12.86,Dungeon Crawler|Action RPG|Fantasy|Loot|Action|Singleplayer|Co-op|Adventure|Female Protagonist|Local Co-Op|RPG
238750,Might & Magic X - Legacy,2014.0,70.0,5.0,1.92,40.95,54.44,72.67,31.72,Magic|First-Person|Old School|Adventure|Turn-Based Combat|Exploration|CRPG|Tactical|RPG|Classic|Fantasy|Retro|Party-Based RPG|Singleplayer|Grid-Based Movement|Dungeon Crawler|Turn-Based|Difficult|Open World
985950,Operencia: The Stolen Sun,2020.0,76.0,6.0,3.77319587628866,19.86,26.44,31.96,12.1,Story Rich|First-Person|Action|Adventure|VR|Turn-Based Combat|Atmospheric|Exploration|Puzzle|Action RPG|CRPG|RPG|Mythology|Fantasy|Indie|Party-Based RPG|Singleplayer|Mystery Dungeon|Grid-Based Movement|Dungeon Crawler|Turn-Based
1091980,The Bard's Tale IV: Director's Cut,2019.0,84.0,6.0,3.3036437246963564,46.33,61.07,76.47,30.14,Turn-Based Combat|First-Person|Puzzle|Dungeon Crawler|Character Customization|CRPG|Fantasy|Turn-Based|Party-Based RPG|Singleplayer|RPG
1057090,Ori and the Will of the Wisps,2020.0,88.0,9.0,27.98101590559261,11.73,15.45,17.77,6.039999999999999,Story Rich|Action-Adventure|Action|Adventure|Platformer|Atmospheric|Exploration|Puzzle|Beautiful|Open World|Souls-like|Fantasy|Indie|Singleplayer|Emotional|Cute|2D|Difficult|Great Soundtrack|Metroidvania
205230,Hell Yeah! Wrath of the Dead Rabbit,2012.0,64.0,8.0,5.929961089494164,7.29,8.76,9.55,2.2600000000000007,Side Scroller|Action|Adventure|Platformer|Gore|Controller|Comedy|Funny|Indie|Cartoony|Dark Humor|Singleplayer|Violent|Colorful|Cute|2D|Difficult|Great Soundtrack|Metroidvania
814370,Monster Sanctuary,2020.0,80.0,8.0,11.797904191616766,29.87,35.64,48.71,18.84,Story Rich|Side Scroller|Strategy|Action|Pixel Graphics|Creature Collector|Adventure|Platformer|Turn-Based Combat|Atmospheric|Exploration|Controller|RPG|Turn-Based Tactics|Early Access|JRPG|Crafting|Fantasy|Indie|Singleplayer|PvP|Cute|Turn-Based|2D|Difficult|Open World|Metroidvania
255070,Abyss Odyssey,2014.0,69.0,5.0,1.6710097719869708,4.01,7.99,17.73,13.72,Procedural Generation|Multiplayer|Side Scroller|Action|Adventure|Fighting|Platformer|Action Roguelike|Co-op|Local Co-Op|Female Protagonist|RPG|Fantasy|Indie|Singleplayer|Hack and Slash|2D|Roguevania|Great Soundtrack|Metroidvania
537450,ReCore: Definitive Edition,2018.0,58.0,5.0,1.610204081632653,12.17,18.85,36.9,24.73,Robots|Platformer|Post-apocalyptic|3D Platformer|Multiplayer|Third-Person Shooter|Third Person|Action|Singleplayer|Adventure|Female Protagonist|Open World|Metroidvania
340000,Headlander,2016.0,74.0,8.0,9.692307692307692,5.51,7.41,8.24,2.7300000000000004,Platformer|Funny|Comedy|Side Scroller|Retro|Action|2.5D|Great Soundtrack|Metroidvania|Sci-fi|Bullet Hell
1069530,Narita Boy,2021.0,74.0,6.0,3.928571428571429,7.07,8.45,9.52,2.4499999999999997,Story Rich|Lore-Rich|Action-Adventure|Action|Pixel Graphics|Futuristic|Adventure|Combat|Platformer|Atmospheric|Exploration|2D Platformer|1980s|Mystery|Retro|Singleplayer|Emotional|Colorful|Hack and Slash|2D|Metroidvania
1062110,UNSIGHTED,2021.0,84.0,8.0,16.956521739130434,8.43,11.41,23.12,14.69,Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Exploration|Isometric|Action RPG|Co-op|Female Protagonist|RPG|Souls-like|Post-apocalyptic|Indie|Retro|Shooter|Singleplayer|2D|Metroidvania|Sci-fi
1872680,The Knight Witch,2022.0,79.0,6.0,3.075,8.21,9.35,12.43,4.219999999999999,Story Rich|Action-Adventure|Action|Adventure|Atmospheric|Exploration|Female Protagonist|Multiple Endings|Twin Stick Shooter|Funny|Deckbuilding|Card Battler|Bullet Hell|Hand-drawn|Cute|Choices Matter|Conversation|2D|Metroidvania
17410,Mirror's Edge™,2009.0,81.0,8.0,6.981088022414196,6.13,8.12,12.02,5.89,First-Person|Action-Adventure|Dystopian |Action|Futuristic|Adventure|Parkour|Platformer|Atmospheric|Exploration|Puzzle|Cyberpunk|Female Protagonist|Time Attack|FPS|Classic|Short|Singleplayer|Great Soundtrack|Colorful|3D Platformer|Stylized|Sci-fi
7200,Trackmania United Forever,2008.0,80.0,8.0,17.131147540983605,7.75,35.52,57.7,49.95,Classic|Racing|Arcade|Multiplayer|Free to Play|Level Editor|Action|Driving|Competitive|Time Attack|Local Multiplayer|Difficult|Singleplayer
1262580,Need for Speed™ Payback,2020.0,62.0,8.0,6.115313311086393,18.57,26.78,45.81,27.24,First-Person|Multiplayer|Strategy|Action|Adventure|Atmospheric|Controller|Co-op|Offroad|Racing|Arcade|Vehicular Combat|Singleplayer|Simulation|PvP|Combat Racing|Online Co-Op|Third Person|Open World|Sports|Sandbox
1262560,Need for Speed™ Most Wanted,2020.0,78.0,6.0,3.469671859463043,20.22,23.63,31.04,10.82,First-Person|Automobile Sim|Crime|Multiplayer|Action|Driving|Adventure|Split Screen|Competitive|Controller|Co-op|FPS|Open World|Racing|Arcade|Sexual Content|Vehicular Combat|Singleplayer|Combat Racing|Third Person|Great Soundtrack
1262600,Need for Speed™ Rivals,2020.0,76.0,6.0,3.0,12.96,20.33,33.43,20.47,First-Person|Multiplayer|Action|Driving|Adventure|Atmospheric|Split Screen|Psychological Horror|Co-op|FPS|Destruction|Racing|Arcade|Singleplayer|PvP|Combat Racing|Online Co-Op|Third Person|Open World|Sports|War
377840,FINAL FANTASY IX,2016.0,84.0,8.0,16.683018867924527,32.09,36.88,61.99,29.9,Story Rich|Steampunk|Multiplayer|Action|Adventure|Turn-Based Combat|Atmospheric|Exploration|RPG|Open World|JRPG|Classic|Funny|Fantasy|Party-Based RPG|Cult Classic|Singleplayer|Medieval|Anime|Turn-Based|Great Soundtrack
745920,Temtem,2022.0,79.0,8.0,5.287133801610416,48.11,73.21,142.93,94.82,Co-op Campaign|Story Rich|Multiplayer|Action|Creature Collector|Adventure|PvE|Turn-Based Combat|Exploration|Character Customization|Co-op|Top-Down|Collectathon|RPG|Turn-Based Tactics|Early Access|JRPG|MMORPG|Massively Multiplayer|3D|Fantasy|Indie|Cartoony|Replay Value|PvP|Colorful|Cute|Online Co-Op|Anime|Third Person|Great Soundtrack
719040,Wasteland 3,2020.0,85.0,8.0,5.331185105621196,37.16,49.38,72.1,34.94,Story Rich|Strategy|Turn-Based Combat|Isometric|CRPG|Character Customization|Tactical|Gore|Co-op|RPG|Turn-Based Tactics|Open World|Post-apocalyptic|Sexual Content|Party-Based RPG|Singleplayer|Violent|Choices Matter|Turn-Based|Great Soundtrack
500810,Arcanum: Of Steamworks and Magick Obscura,2016.0,81.0,8.0,7.436781609195402,31.21,44.21,80.74,49.53,Magic|Story Rich|Steampunk|Adventure|Turn-Based Combat|Atmospheric|Isometric|CRPG|Character Customization|Real-Time with Pause|Female Protagonist|RPG|Open World|Classic|Fantasy|Cult Classic|Singleplayer|Choices Matter|Turn-Based|Great Soundtrack
272270,Torment: Tides of Numenera,2017.0,81.0,6.0,2.3410596026490067,26.1,34.43,50.56,24.46,Story Rich|Visual Novel|Multiplayer|Strategy|Adventure|Turn-Based Combat|Atmospheric|Isometric|Free to Play|CRPG|Female Protagonist|RPG|Turn-Based Tactics|Early Access|Dark Fantasy|Kickstarter|Fantasy|Indie|Party-Based RPG|Singleplayer|Choices Matter|Turn-Based|Great Soundtrack|Sci-fi
527270,Atelier Sophie: The Alchemist of the Mysterious Book,2017.0,73.0,8.0,6.504098360655738,35.58,43.95,62.44,26.86,Magic|Story Rich|Visual Novel|Adventure|Turn-Based Combat|Psychological Horror|Female Protagonist|RPG|Open World|JRPG|Nudity|Mature|Crafting|Sexual Content|Fantasy|Singleplayer|Cute|Anime|Turn-Based|Great Soundtrack
1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,2022.0,83.0,8.0,18.55056179775281,47.91,53.75,67.16,19.25,JRPG|Nudity|Crafting|Turn-Based Combat|Cute|Story Rich|Funny|Hentai|Sexual Content|Anime|Turn-Based|Psychological Horror|Singleplayer|Adventure|Female Protagonist|Great Soundtrack|RPG|Open World
1172190,Chinatown Detective Agency,2022.0,66.0,6.0,2.65625,7.46,9.56,13.66,6.2,Story Rich|Dystopian |Crime|Pixel Graphics|Adventure|Exploration|Cyberpunk|Investigation|Female Protagonist|Detective|Noir|Multiple Endings|Mystery|Retro|Singleplayer|Dark|Choices Matter|2D|Trivia
9480,Saints Row 2,2009.0,72.0,6.0,3.258815395252362,19.95,29.35,51.01,31.06,Co-op Campaign|Crime|Multiplayer|Action|Adventure|Character Customization|Co-op|Female Protagonist|Comedy|Third-Person Shooter|Open World|Funny|Moddable|Replay Value|Shooter|Singleplayer|Online Co-Op|Third Person|Great Soundtrack|Sandbox
359320,Elite Dangerous,2015.0,80.0,6.0,3.438497323795708,83.04,174.66,378.14,295.1,First-Person|Space Sim|Multiplayer|Strategy|Action|Adventure|Heist|VR|Exploration|Trading|RPG|Massively Multiplayer|Singleplayer|Simulation|Space|Online Co-Op|Difficult|TrackIR|Open World|Sandbox|Sci-fi
33230,Assassin's Creed 2,2010.0,86.0,8.0,8.508538478598359,4.53,6.7,8.28,3.749999999999999,Story Rich|Historical|Action-Adventure|Multiplayer|Action|Adventure|Stealth|Parkour|Atmospheric|Controller|Classic|Assassin|Singleplayer|Alternate History|Great Soundtrack|Third Person|Conspiracy|Open World|Sandbox|Sci-fi
641990,The Escapists 2,2017.0,75.0,8.0,9.485612928655891,15.99,32.86,59.57,43.58,Multiplayer|Strategy|Action|Pixel Graphics|Stealth|Puzzle|Split Screen|Character Customization|Co-op|Local Co-Op|Crafting|Funny|Indie|Singleplayer|Simulation|Online Co-Op|2D|Difficult|Open World|Sandbox
22370,Fallout 3: Game of the Year Edition,2009.0,91.0,8.0,4.025299271874615,27.0,61.81,108.13,81.13,Story Rich|First-Person|Action|Adventure|Atmospheric|Exploration|Action RPG|RPG|FPS|Post-apocalyptic|Moddable|Replay Value|Shooter|Cult Classic|Singleplayer|Great Soundtrack|Third Person|Open World|Sandbox|Sci-fi
900883,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,2009.0,94.0,9.0,21.957541899441345,1.7,2.0,3.0,1.3,Magic|Story Rich|First-Person|Action|Adventure|Atmospheric|Exploration|Action RPG|Character Customization|RPG|Open World|Dark Fantasy|Classic|Moddable|Fantasy|Singleplayer|Medieval|Third Person|Great Soundtrack|Sandbox
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2009.0,94.0,9.0,21.957541899441345,31.97,86.43,174.14,142.17,Magic|Story Rich|First-Person|Action|Adventure|Atmospheric|Exploration|Action RPG|Character Customization|RPG|Open World|Dark Fantasy|Classic|Moddable|Fantasy|Singleplayer|Medieval|Third Person|Great Soundtrack|Sandbox
17330,Crysis Warhead®,2008.0,84.0,8.0,5.863095238095238,5.06,6.04,6.76,1.7000000000000002,Military|Sandbox|Aliens|Story Rich|Atmospheric|First-Person|Multiplayer|Benchmark|Action|Stealth|Adventure|Futuristic|Shooter|Open World|Singleplayer|FPS|Sci-fi
40100,Supreme Commander 2,2010.0,77.0,8.0,7.4655688622754495,14.33,22.64,53.43,39.1,Robots|Multiplayer|Strategy|Grand Strategy|Action|Mechs|RTS|Futuristic|Military|Free to Play|Tactical|Co-op|Classic|Real-Time|Singleplayer|Space|Anime|Great Soundtrack|Sandbox|War|Sci-fi
19900,Far Cry® 2,2008.0,85.0,6.0,3.4358075820324943,16.78,25.83,41.55,24.77,Story Rich|First-Person|Multiplayer|Strategy|Level Editor|Action|Adventure|Stealth|Atmospheric|Exploration|Controller|Co-op|FPS|Survival|Shooter|Singleplayer|Great Soundtrack|Realistic|Immersive Sim|Open World|Sandbox
298630,The Escapists,2015.0,71.0,8.0,9.194225721784775,20.01,41.08,44.18,24.17,Multiplayer|Strategy|Action|Pixel Graphics|Adventure|Puzzle|Free to Play|Co-op|Top-Down|Comedy|RPG|Crafting|Funny|Survival|Indie|Simulation|Singleplayer|2D|Difficult|Sandbox
682990,Drug Dealer Simulator,2020.0,59.0,8.0,6.899746835443038,20.76,33.33,55.04,34.28,First-Person|Crime|Multiplayer|Strategy|Action|Resource Management|Adventure|Heist|Atmospheric|Management|Trading|Co-op|Crafting|Funny|Indie|Singleplayer|Simulation|Dark Comedy|Realistic|Inventory Management|Open World|Sandbox
301910,Saints Row: Gat out of Hell,2015.0,66.0,6.0,3.0166229221347334,4.39,8.12,19.98,15.59,First-Person|Multiplayer|Action|Adventure|Demons|Atmospheric|Gore|Co-op|Female Protagonist|Comedy|Third-Person Shooter|Nudity|Mature|Funny|Dark Humor|Shooter|Singleplayer|Online Co-Op|Third Person|Open World|Sandbox
48240,Anno 2070™,2011.0,83.0,5.0,1.5130119453924915,24.93,43.44,162.92,137.98999999999998,4X|Story Rich|Multiplayer|Strategy|RTS|Futuristic|Resource Management|Building|Management|City Builder|Trading|Co-op|Sandbox|Real-Time|Simulation|Singleplayer|Online Co-Op|Great Soundtrack|Economy|Sci-fi
548570,RAGE 2,2019.0,73.0,5.0,1.6292154163799035,10.57,18.6,31.14,20.57,First-Person|Automobile Sim|Multiplayer|Action|Adventure|Exploration|Cyberpunk|Gore|Co-op|Female Protagonist|FPS|Nudity|Post-apocalyptic|Racing|Funny|Blood|Vehicular Combat|Shooter|Singleplayer|Violent|Open World|Sandbox|Sci-fi
33460,From Dust,2011.0,76.0,5.0,1.9787472035794185,6.7,9.04,12.48,5.78,Magic|Building|Physics|God Game|Puzzle|Strategy|Singleplayer|Adventure|Open World|Simulation|Sandbox|Beautiful
1072420,DRAGON QUEST BUILDERS™ 2,2019.0,85.0,8.0,11.369519832985386,55.27,76.5,117.45,62.18,Multiplayer|Action|Adventure|Platformer|Building|Character Customization|Co-op|RPG|JRPG|Crafting|Survival|Singleplayer|Colorful|Cute|Anime|Third Person|Open World Survival Craft|Voxel|Open World|Sandbox
7610,Railroad Tycoon 3,2007.0,80.0,6.0,3.3205128205128207,26.88,30.0,38.0,11.12,Classic|Building|Historical|Management|Trains|Strategy|Real-Time with Pause|Economy|Singleplayer|Resource Management|Simulation|Sandbox
484900,Aven Colony,2017.0,65.0,6.0,2.970790378006873,25.34,32.61,41.21,15.87,Space|Management|City Builder|Survival|Strategy|Indie|Multiplayer|Colony Sim|Resource Management|Simulation|Singleplayer|Sandbox|Sci-fi
990080,Hogwarts Legacy,2023.0,83.0,8.0,11.457048192771085,26.0,43.04,66.31,40.31,Magic|Story Rich|Action-Adventure|Action|Adventure|Combat|Atmospheric|Exploration|Puzzle|Action RPG|Character Customization|RPG|Open World|Hentai|Fantasy|Singleplayer|Dark|Choices Matter|Third Person|Family Friendly|Great Soundtrack
20920,The Witcher 2: Assassins of Kings Enhanced Edition,2012.0,88.0,8.0,9.350970017636683,24.12,34.17,55.53,31.41,Magic|Story Rich|Action|Adventure|Atmospheric|Action RPG|RPG|Dark Fantasy|Multiple Endings|Nudity|Mature|Fantasy|Singleplayer|Well-Written|Nonlinear|Based On A Novel|Dark|Medieval|Choices Matter|Third Person|Difficult|Open World
20900,The Witcher: Enhanced Edition Director's Cut,2008.0,86.0,8.0,8.273423944476576,35.41,45.94,64.48,29.070000000000007,Magic|Story Rich|Action|Adventure|Atmospheric|Action RPG|RPG|Open World|Dark Fantasy|Multiple Endings|Nudity|Mature|Classic|Fantasy|Singleplayer|Based On A Novel|Medieval|Choices Matter|Third Person|Great Soundtrack
403640,Dishonored 2,2016.0,86.0,8.0,7.708131655372701,12.43,22.71,44.46,32.03,Magic|Story Rich|First-Person|Steampunk|Dystopian |Action|Adventure|Heist|Stealth|Parkour|Atmospheric|Exploration|Gore|Female Protagonist|Assassin|Singleplayer|Great Soundtrack|Supernatural|Immersive Sim|Open World|Illuminati
21130,LEGO® Harry Potter: Years 1-4,2010.0,79.0,8.0,6.635437881873727,12.05,17.34,27.84,15.79,Magic|Multiplayer|Action|Adventure|Atmospheric|Puzzle|Split Screen|Controller|Co-op|Local Co-Op|Local Multiplayer|Comedy|Funny|Fantasy|Singleplayer|LEGO|3D Platformer|Third Person|Family Friendly|Open World
204030,Fable - The Lost Chapters,2011.0,83.0,8.0,12.080438756855576,15.09,20.29,38.14,23.05,Magic|Story Rich|Action|Adventure|Atmospheric|Exploration|Action RPG|Character Customization|Comedy|RPG|Open World|Dark Fantasy|Classic|Fantasy|Singleplayer|Great Soundtrack|Medieval|Choices Matter|Third Person|Replay Value
431940,Wildfire,2020.0,79.0,8.0,4.902439024390244,6.7,10.26,20.81,14.11,Magic|Side Scroller|Action|Pixel Graphics|Stealth|Platformer|Atmospheric|Puzzle|Controller|Co-op|Fantasy|Indie|Singleplayer|Great Soundtrack|Supernatural|Medieval|Immersive Sim|2D|Replay Value
